ID,Longitude,Latitude,Elevation_m,SoilDepth_m,Drainage,Permeability,pH,OrganicCarbon_pct,Management_Zone,Recommended_Rotation
101410,148.47189193,-35.65575079,1033.0,0.7,4.0,3.0,5.6,5.66,3,Wheat - Canola - Field Pea
89658,146.691125088988,-35.3669100081193,172.0,0.5,4.0,2.0,4.8,1.02,0,Oats - Lupin - Pasture
82153,151.009675226117,-29.7287162656648,661.0,0.5,4.0,3.0,6.8,4.21,1,Durum Wheat - Lentil - Barley
101408,148.41972202,-35.66087599,1086.0,0.55,1.0,1.0,5.1,6.96,3,Wheat - Canola - Field Pea
95234,149.51847794,-30.39295557,1086.0,0.9,4.0,3.0,6.4,2.8,3,Wheat - Canola - Field Pea
82128,151.22407987668,-29.6860940699588,717.0,0.5,4.0,2.0,6.3,1.57,1,Durum Wheat - Lentil - Barley
95230,149.5298368,-30.36942889,717.0,1.0,3.0,3.0,9.9,0.8,1,Durum Wheat - Lentil - Barley
95229,149.51457418,-30.36404113,717.0,0.95,3.0,3.0,5.1,2.0,0,Oats - Lupin - Pasture
95290,149.60761346,-30.48835384,705.0,1.1,3.0,3.0,4.3,2.8,0,Oats - Lupin - Pasture
95239,149.57927652,-30.42321072,705.0,0.9,4.0,3.0,5.5,1.2,0,Oats - Lupin - Pasture
71468,150.430313700855,-30.5372562149069,705.0,1.4,2.0,2.0,5.6,3.81,0,Oats - Lupin - Pasture
69238,150.326410263564,-30.5083589972205,400.0,0.85,5.0,4.0,6.4,0.94,1,Durum Wheat - Lentil - Barley
81100,152.966140976273,-29.8354085930234,47.0,0.6,4.0,2.0,4.5,0.94,0,Oats - Lupin - Pasture
95255,149.59741464,-30.36614522,47.0,1.0,4.0,3.0,6.5,0.5,1,Durum Wheat - Lentil - Barley
89063,149.606925683549,-35.8103914871653,811.0,0.7,3.0,3.0,4.8,1.54,0,Oats - Lupin - Pasture
67171,150.491066823266,-30.5666366900036,677.0,0.8,2.0,2.0,7.1,4.82,1,Durum Wheat - Lentil - Barley
95227,149.52199255,-30.33940029,677.0,0.9,4.0,3.0,6.4,1.9,1,Durum Wheat - Lentil - Barley
82187,146.088822338868,-30.0893484418938,103.0,0.5,4.0,3.0,7.7,0.63,1,Durum Wheat - Lentil - Barley
95242,149.50944067,-30.4459675,103.0,0.9,4.0,3.0,4.5,0.5,0,Oats - Lupin - Pasture
89665,146.376626528548,-35.7163921077781,171.0,0.45,4.0,3.0,4.7,0.7,0,Oats - Lupin - Pasture
82171,149.773101457019,-35.3823596965428,662.0,0.73,3.0,2.0,4.5,1.57,0,Oats - Lupin - Pasture
69243,150.397647266859,-30.5384474767307,800.0,0.9,3.0,1.0,5.3,2.15,0,Oats - Lupin - Pasture
82125,151.442232773801,-29.781869256641,788.0,0.5,4.0,3.0,5.9,2.14,1,Durum Wheat - Lentil - Barley
93906,149.650289035822,-30.228420645739,209.0,1.2,3.0,2.0,6.0,3.33,1,Durum Wheat - Lentil - Barley
95264,149.59270701,-30.38600058,209.0,1.0,4.0,3.0,5.2,0.5,0,Oats - Lupin - Pasture
81826,145.177298413383,-35.4373194751872,94.0,0.5,5.0,3.0,5.9,2.01,1,Durum Wheat - Lentil - Barley
101409,148.474229,-35.65789494,1053.0,0.95,4.0,3.0,5.7,4.9,3,Wheat - Canola - Field Pea
82154,151.009749517955,-29.7280948515697,667.0,0.5,4.0,3.0,6.1,2.8,1,Durum Wheat - Lentil - Barley
94380,149.92796753712,-29.7417651065651,254.0,1.2,3.0,3.0,6.9,4.25,1,Durum Wheat - Lentil - Barley
95228,149.65143726,-30.35643724,254.0,0.9,4.0,3.0,6.2,0.8,1,Durum Wheat - Lentil - Barley
95286,149.65615086,-30.46368,207.0,1.0,3.0,2.0,5.5,1.4,0,Oats - Lupin - Pasture
93907,149.650105059019,-30.2281447641007,207.0,1.2,3.0,2.0,6.5,5.38,1,Durum Wheat - Lentil - Barley
82185,146.237561961475,-30.1737859456526,120.0,0.5,4.0,3.0,5.6,0.88,0,Oats - Lupin - Pasture
95232,149.64620365,-30.38414261,120.0,0.8,2.0,2.0,6.5,2.8,1,Durum Wheat - Lentil - Barley
71471,150.433987665051,-30.539394182744,706.0,1.4,2.0,2.0,5.9,4.78,1,Durum Wheat - Lentil - Barley
80628,153.399669658923,-28.8152162648994,171.0,0.5,5.0,3.0,5.3,11.46,0,Oats - Lupin - Pasture
80191,153.547954104824,-28.7068974158771,171.0,0.1,4.0,3.0,5.26,8.44,0,Oats - Lupin - Pasture
80290,153.301815977809,-28.6836152837707,1011.0,0.1,3.0,2.0,5.31,4.26,3,Wheat - Canola - Field Pea
101194,148.46377513,-35.6516395,1011.0,0.8,4.0,3.0,4.6,4.78,3,Wheat - Canola - Field Pea
33045,152.801099462414,-29.2186956963124,470.0,1.1,3.0,3.0,5.4,2.19,0,Oats - Lupin - Pasture
80947,153.099363580818,-28.8494390961549,25.0,0.52,2.0,1.0,5.4,2.69,0,Oats - Lupin - Pasture
80261,153.398452764114,-28.81592389845,25.0,0.1,3.0,2.0,4.54,7.2,0,Oats - Lupin - Pasture
81096,152.890850900067,-29.176576818505,90.0,0.55,4.0,2.0,4.3,3.85,0,Oats - Lupin - Pasture
80288,153.437555799334,-28.8365537086377,90.0,0.1,3.0,2.0,5.79,4.82,0,Oats - Lupin - Pasture
80195,153.550387329703,-28.7062466836054,90.0,0.1,3.0,2.0,5.31,7.17,0,Oats - Lupin - Pasture
80208,153.542763257836,-28.6631865431704,175.0,0.1,3.0,2.0,4.83,6.0,0,Oats - Lupin - Pasture
71654,152.729722075912,-29.0544192970008,175.0,1.1,3.0,3.0,6.5,4.46,1,Durum Wheat - Lentil - Barley
94349,149.44048410569,-29.4570461137268,180.0,1.2,3.0,3.0,7.7,1.1,1,Durum Wheat - Lentil - Barley
88990,143.864000388027,-29.362917482309,161.0,0.5,4.0,3.0,4.7,1.37,0,Oats - Lupin - Pasture
101213,148.47726237,-35.64265762,1075.0,0.34,4.0,3.0,5.7,6.39,3,Wheat - Canola - Field Pea
80268,153.423074622933,-28.8221040381876,1075.0,0.1,3.0,2.0,4.97,18.29,3,Wheat - Canola - Field Pea
80632,153.407959112781,-28.817411882955,179.0,0.6,5.0,3.0,4.984999999999999,9.98,0,Oats - Lupin - Pasture
80949,153.088442553341,-28.846459038424,24.0,0.5,3.0,1.0,5.0,1.67,0,Oats - Lupin - Pasture
101168,148.28579039,-36.45078309,2000.0,0.5,4.0,3.0,4.5,8.77,3,Wheat - Canola - Field Pea
80213,153.5405554159,-28.6597112591975,2000.0,0.1,3.0,2.0,5.88,5.56,3,Wheat - Canola - Field Pea
80205,153.411827491567,-28.8237815758717,407.0,0.1,3.0,2.0,6.42,8.48,1,Durum Wheat - Lentil - Barley
82159,150.482477136175,-29.4616185282114,407.0,0.5,5.0,4.0,6.1,1.36,1,Durum Wheat - Lentil - Barley
80218,153.547107378118,-28.7094462130172,407.0,0.1,3.0,1.0,5.42,5.76,0,Oats - Lupin - Pasture
81851,152.169056634414,-29.0261001518608,943.0,0.6,4.0,3.0,3.4,165.9,4,Oats - Triticale - Grazing
82146,150.92851553369,-29.6417795357972,677.0,0.5,4.0,3.0,6.4,1.8,1,Durum Wheat - Lentil - Barley
80156,153.377340008797,-28.8413930270426,677.0,0.1,3.0,2.0,6.18,5.34,1,Durum Wheat - Lentil - Barley
80211,153.54086736803,-28.66067581771,17.0,0.1,3.0,2.0,5.14,5.88,0,Oats - Lupin - Pasture
81103,153.120344988229,-28.8453782858743,17.0,0.55,4.0,2.0,6.6,3.25,1,Durum Wheat - Lentil - Barley
82147,150.385329432899,-29.4446442695539,328.0,0.5,4.0,3.0,6.3,1.77,1,Durum Wheat - Lentil - Barley
94158,149.059881082122,-28.9561688020245,158.0,1.2,3.0,3.0,8.3,0.89,1,Durum Wheat - Lentil - Barley
82162,148.152689997772,-29.230429509546,146.0,0.5,4.0,3.0,7.8,0.88,1,Durum Wheat - Lentil - Barley
80229,153.491673687956,-28.7676610014571,146.0,0.1,3.0,2.0,5.08,5.36,0,Oats - Lupin - Pasture
80215,153.544561346224,-28.7100792887395,170.0,0.1,3.0,2.0,5.42,6.07,0,Oats - Lupin - Pasture
71655,152.791695822761,-28.678702819113,170.0,0.98,3.0,2.0,5.5,4.41,0,Oats - Lupin - Pasture
72142,152.956452167324,-29.1518284367837,40.0,1.0,1.0,1.0,4.2,12.15,0,Oats - Lupin - Pasture
88965,150.242371523265,-29.0988047720069,277.0,0.5,4.0,3.0,7.1,1.15,1,Durum Wheat - Lentil - Barley
80203,153.411542979168,-28.819197193822,277.0,0.1,3.0,2.0,6.09,6.95,1,Durum Wheat - Lentil - Barley
81106,153.074347807173,-29.5613563175505,2.0,0.6,5.0,4.0,4.3,1.78,0,Oats - Lupin - Pasture
80225,153.491754034498,-28.7651334004534,2.0,0.1,3.0,2.0,5.21,3.49,0,Oats - Lupin - Pasture
80251,153.394223544638,-28.814131097101,2.0,0.1,3.0,2.0,5.26,6.49,0,Oats - Lupin - Pasture
80259,153.398168840932,-28.8194178354133,120.0,0.1,3.0,2.0,5.28,5.45,0,Oats - Lupin - Pasture
80168,153.448451125294,-28.8721255625828,120.0,0.1,3.0,3.0,6.26,6.95,1,Durum Wheat - Lentil - Barley
80624,153.471196234168,-28.8109959983739,120.0,0.5,5.0,4.0,5.7,10.89,0,Oats - Lupin - Pasture
80155,153.377309255455,-28.8413931130647,120.0,0.1,3.0,3.0,6.36,5.6,1,Durum Wheat - Lentil - Barley
72151,152.948012355285,-29.1682974637435,50.0,0.65,3.0,2.0,6.2,2.45,1,Durum Wheat - Lentil - Barley
80201,153.411609851541,-28.8257770031829,50.0,0.1,3.0,2.0,6.99,7.11,1,Durum Wheat - Lentil - Barley
81107,152.998588832915,-29.3365372816612,91.0,0.55,3.0,2.0,4.9,0.52,0,Oats - Lupin - Pasture
82158,150.481954247705,-29.4606704667306,393.0,0.5,5.0,4.0,5.0,0.96,0,Oats - Lupin - Pasture
80231,153.488088208096,-28.7676378969095,393.0,0.1,3.0,2.0,4.78,1.87,0,Oats - Lupin - Pasture
80210,153.54235261731,-28.6629354547155,148.0,0.1,3.0,2.0,5.16,6.14,0,Oats - Lupin - Pasture
88991,143.780698248349,-29.3457757335449,148.0,0.5,4.0,3.0,5.1,0.61,0,Oats - Lupin - Pasture
80163,153.378780264654,-28.8427970581724,148.0,0.1,3.0,3.0,5.75,6.55,0,Oats - Lupin - Pasture
81837,145.031348360149,-35.3722823640272,94.0,0.5,2.0,1.0,6.4,0.88,1,Durum Wheat - Lentil - Barley
80238,153.516693209139,-28.7060004568581,94.0,0.1,3.0,2.0,5.23,5.55,0,Oats - Lupin - Pasture
88976,150.323587538258,-28.7000529416887,212.0,0.5,4.0,3.0,7.0,1.27,1,Durum Wheat - Lentil - Barley
80202,153.411341624988,-28.8253355432903,212.0,0.1,3.0,3.0,5.92,4.630000000000001,1,Durum Wheat - Lentil - Barley
80178,153.426501333718,-28.5957697371522,212.0,0.1,3.0,2.0,4.84,7.99,0,Oats - Lupin - Pasture
80946,153.088924780468,-28.8469190559663,169.0,0.55,5.0,2.0,6.6,2.19,1,Durum Wheat - Lentil - Barley
94152,149.059466190488,-28.9958217135661,169.0,1.2,3.0,3.0,8.5,1.26,1,Durum Wheat - Lentil - Barley
32837,152.876708735802,-28.9529486009974,180.0,0.5,3.0,2.0,5.7,6.67,0,Oats - Lupin - Pasture
80170,153.448357909066,-28.8719092488449,180.0,0.1,3.0,3.0,5.7,6.65,0,Oats - Lupin - Pasture
81843,152.108377863507,-28.7584111430439,975.0,0.56,4.0,2.0,4.7,6.09,3,Wheat - Canola - Field Pea
80198,153.54569451697,-28.7074751952587,975.0,0.1,3.0,2.0,4.72,5.45,3,Wheat - Canola - Field Pea
80945,152.968648156823,-28.6464704367446,46.0,0.6,4.0,2.0,6.0,10.74,1,Durum Wheat - Lentil - Barley
80258,153.390992458012,-28.8161262381698,46.0,0.1,3.0,2.0,5.15,4.66,0,Oats - Lupin - Pasture
94145,148.965685970964,-29.4564177987388,156.0,1.2,3.0,3.0,7.6,1.87,1,Durum Wheat - Lentil - Barley
88994,141.304688043914,-29.2464488636149,137.0,0.5,5.0,4.0,7.1,0.57,1,Durum Wheat - Lentil - Barley
80169,153.448477895583,-28.8711957963074,137.0,0.1,3.0,3.0,6.12,7.51,1,Durum Wheat - Lentil - Barley
82106,150.928285143786,-29.6399173895402,671.0,0.5,4.0,3.0,6.4,1.59,1,Durum Wheat - Lentil - Barley
82165,148.153500231974,-29.2311174256313,148.0,0.5,4.0,3.0,7.3,0.9,1,Durum Wheat - Lentil - Barley
33046,152.802119405825,-29.217984182569,380.0,0.8,4.0,3.0,6.3,4.24,1,Durum Wheat - Lentil - Barley
80176,153.422093305529,-28.5906294641749,380.0,0.1,3.0,3.0,4.83,6.39,0,Oats - Lupin - Pasture
94165,149.389680364479,-29.0324148053217,175.0,1.2,3.0,3.0,8.0,1.15,1,Durum Wheat - Lentil - Barley
33039,152.74195516515,-29.076773538656,650.0,0.4,4.0,3.0,4.9,9.12,0,Oats - Lupin - Pasture
80183,153.419977651794,-28.6346665899282,650.0,0.1,3.0,2.0,4.39,5.12,0,Oats - Lupin - Pasture
94397,150.11874334137,-29.2908220684488,228.0,1.2,3.0,2.0,7.4,1.64,1,Durum Wheat - Lentil - Barley
81842,152.114948770145,-29.0213953406513,860.0,0.58,4.0,2.0,4.8,1.37,0,Oats - Lupin - Pasture
88972,150.324334774904,-28.7008435384161,217.0,0.5,4.0,3.0,6.3,4.03,1,Durum Wheat - Lentil - Barley
71694,152.930597554844,-28.9465339552369,60.0,1.1,3.0,2.0,4.8,1.42,0,Oats - Lupin - Pasture
88970,149.912949113387,-28.8038912337747,163.0,0.5,4.0,3.0,5.9,1.37,1,Durum Wheat - Lentil - Barley
80631,153.36692549046,-28.8331107977794,185.0,0.55,5.0,3.0,6.1,8.69,1,Durum Wheat - Lentil - Barley
32847,152.721191215367,-29.0306460706596,160.0,1.0,4.0,3.0,6.1,5.39,1,Durum Wheat - Lentil - Barley
80267,153.423053978664,-28.8220679986065,160.0,0.1,4.0,3.0,4.7,6.06,0,Oats - Lupin - Pasture
88973,150.346367858929,-28.6905335714717,221.0,0.5,4.0,3.0,4.9,2.09,0,Oats - Lupin - Pasture
80269,153.423195605675,-28.8216072247275,221.0,0.1,3.0,2.0,5.5,2.525,0,Oats - Lupin - Pasture
71680,152.817544482266,-29.0108188465163,280.0,0.8,3.0,2.0,6.1,2.96,1,Durum Wheat - Lentil - Barley
101193,148.45364508,-35.62719485,1118.0,1.1,1.0,1.0,5.9,12.34,3,Wheat - Canola - Field Pea
33044,152.856774103446,-29.3127504071193,270.0,0.9,5.0,4.0,4.6,1.67,0,Oats - Lupin - Pasture
94161,149.398368753098,-29.0401268081395,171.0,1.2,3.0,3.0,8.7,0.95,1,Durum Wheat - Lentil - Barley
82150,150.366943477718,-29.4442636897632,322.0,0.5,4.0,3.0,4.9,1.92,0,Oats - Lupin - Pasture
80297,153.304077878727,-28.6835380111517,322.0,0.1,3.0,2.0,6.74,7.44,1,Durum Wheat - Lentil - Barley
80193,153.547964107397,-28.7068522446782,322.0,0.1,3.0,2.0,5.59,8.75,0,Oats - Lupin - Pasture
80250,153.392355660001,-28.8161583866634,220.0,0.1,3.0,2.0,5.3,5.5,0,Oats - Lupin - Pasture
94384,150.249038668951,-28.6081867095994,220.0,1.2,3.0,2.0,6.7,2.62,1,Durum Wheat - Lentil - Barley
94421,150.090159877237,-29.1723889320375,227.0,1.2,3.0,2.0,8.0,1.15,1,Durum Wheat - Lentil - Barley
94170,148.98235749266,-29.0349593809849,172.0,1.2,4.0,3.0,6.1,0.93,1,Durum Wheat - Lentil - Barley
33041,152.767042305533,-29.0599140368089,275.0,1.05,6.0,4.0,5.3,2.87,0,Oats - Lupin - Pasture
94362,149.300316648095,-29.6560667624044,168.0,1.2,4.0,3.0,7.3,1.04,1,Durum Wheat - Lentil - Barley
80254,153.390941248605,-28.8161354126095,168.0,0.1,3.0,2.0,5.05,5.57,0,Oats - Lupin - Pasture
80182,153.41939624882,-28.6351106804902,168.0,0.1,3.0,2.0,5.51,8.44,0,Oats - Lupin - Pasture
80187,153.430201990047,-28.6254998764258,870.0,0.1,3.0,2.0,5.27,6.79,3,Wheat - Canola - Field Pea
81840,152.091347088417,-29.0653264176795,870.0,0.6,4.0,2.0,5.8,4.44,3,Wheat - Canola - Field Pea
80630,153.366151574081,-28.8342932514231,178.0,0.6,4.0,3.0,5.8,7.61,0,Oats - Lupin - Pasture
80167,153.447958510475,-28.874419802072,178.0,0.1,3.0,3.0,6.22,7.73,1,Durum Wheat - Lentil - Barley
81847,152.096397313451,-29.0646023857864,899.0,0.58,3.0,1.0,5.4,0.67,0,Oats - Lupin - Pasture
80306,153.375501123633,-28.8031635874483,899.0,0.1,3.0,2.0,5.31,5.12,3,Wheat - Canola - Field Pea
80190,153.548122518928,-28.7077812950833,899.0,0.1,3.0,3.0,5.93,8.7,3,Wheat - Canola - Field Pea
80300,153.445198198523,-28.8089631190949,111.0,0.1,3.0,2.0,5.33,5.32,0,Oats - Lupin - Pasture
88996,141.00372688039,-28.9993986732037,111.0,0.5,4.0,3.0,6.6,0.56,1,Durum Wheat - Lentil - Barley
101211,148.44570188,-35.69561912,1074.0,0.6,4.0,3.0,5.3,4.26,3,Wheat - Canola - Field Pea
80194,153.550629725494,-28.7056138677634,1074.0,0.1,3.0,2.0,5.65,8.01,3,Wheat - Canola - Field Pea
101406,148.42075289,-35.69908969,1151.0,0.9,4.0,3.0,6.0,5.8,3,Wheat - Canola - Field Pea
101204,148.66316116,-35.72192941,1217.0,1.1,1.0,1.0,5.2,17.01,3,Wheat - Canola - Field Pea
80239,153.516713817569,-28.7060274566447,1217.0,0.1,3.0,2.0,4.41,3.91,3,Wheat - Canola - Field Pea
80234,153.503301164323,-28.7400253700142,3.0,0.1,3.0,3.0,5.22,9.85,0,Oats - Lupin - Pasture
81102,153.075080374635,-29.5608414687551,3.0,0.58,5.0,4.0,5.4,4.2,0,Oats - Lupin - Pasture
33049,152.82204366945,-29.1968921057962,240.0,0.6,2.0,2.0,5.6,4.51,0,Oats - Lupin - Pasture
80253,153.39104373484,-28.8161351157195,240.0,0.1,3.0,2.0,5.8,4.82,0,Oats - Lupin - Pasture
88997,141.204883902908,-29.081639889458,135.0,0.5,5.0,4.0,7.2,0.49,1,Durum Wheat - Lentil - Barley
80241,153.515409335524,-28.700977778331,135.0,0.1,3.0,2.0,4.55,3.92,0,Oats - Lupin - Pasture
80635,152.958763114245,-28.808014307318,39.0,0.6,3.0,1.0,5.9,2.59,1,Durum Wheat - Lentil - Barley
80248,153.512455468775,-28.8214963718523,39.0,0.1,3.0,2.0,5.52,5.74,0,Oats - Lupin - Pasture
80222,153.490426167519,-28.7637572323382,220.0,0.1,3.0,2.0,4.95,5.27,0,Oats - Lupin - Pasture
88974,150.339911284121,-28.6739883133029,220.0,0.5,4.0,3.0,8.0,1.03,1,Durum Wheat - Lentil - Barley
82109,151.220101222894,-29.6714507731613,695.0,0.5,4.0,3.0,6.6,2.45,1,Durum Wheat - Lentil - Barley
80227,153.49140909563,-28.7658477175535,695.0,0.1,3.0,2.0,4.9,6.49,0,Oats - Lupin - Pasture
80181,153.425351942801,-28.61510781187,695.0,0.1,3.0,2.0,5.14,7.2,0,Oats - Lupin - Pasture
80262,153.399539907236,-28.8161282849104,913.0,0.1,3.0,2.0,5.23,6.79,3,Wheat - Canola - Field Pea
81846,152.168772587745,-29.0256651741616,913.0,0.58,4.0,2.0,4.5,3.76,3,Wheat - Canola - Field Pea
88977,150.346255818943,-28.6909192817226,216.0,0.5,4.0,3.0,6.9,0.8,1,Durum Wheat - Lentil - Barley
101195,148.47862261,-35.66013099,1066.0,1.3,4.0,3.0,6.2,1.77,3,Wheat - Canola - Field Pea
80249,153.393870052289,-28.8182390047248,1066.0,0.1,3.0,2.0,6.0,7.76,3,Wheat - Canola - Field Pea
80237,153.505740484895,-28.7404224427198,1066.0,0.1,3.0,3.0,4.64,3.28,3,Wheat - Canola - Field Pea
80177,153.423224887114,-28.5922867924164,216.0,0.1,3.0,2.0,4.7,4.63,0,Oats - Lupin - Pasture
88975,150.339852478449,-28.6706493417219,216.0,0.5,4.0,3.0,7.4,1.31,1,Durum Wheat - Lentil - Barley
88967,150.16456884018,-29.0146393564901,241.0,0.5,4.0,3.0,6.4,0.91,1,Durum Wheat - Lentil - Barley
80247,153.512404400644,-28.8215326698176,241.0,0.1,3.0,2.0,5.54,7.55,0,Oats - Lupin - Pasture
101209,148.42485769,-35.6719946,1091.8,0.8,4.0,3.0,5.8,4.74,3,Wheat - Canola - Field Pea
81849,152.108614870713,-28.8845908643986,973.0,0.6,5.0,2.0,5.3,0.88,3,Wheat - Canola - Field Pea
88968,149.607054313316,-28.7261172632544,182.0,0.5,4.0,3.0,6.1,1.13,1,Durum Wheat - Lentil - Barley
89653,147.159057459032,-35.6028967592311,318.0,0.5,4.0,2.0,4.6,2.94,0,Oats - Lupin - Pasture
80164,153.447723513708,-28.8746191545706,318.0,0.1,4.0,3.0,6.41,8.62,1,Durum Wheat - Lentil - Barley
80271,153.4283483048,-28.8184498944089,318.0,0.1,3.0,2.0,5.18,8.92,0,Oats - Lupin - Pasture
80236,153.505659077903,-28.7405310607392,418.0,0.1,3.0,2.0,5.34,7.79,0,Oats - Lupin - Pasture
80273,153.435965326987,-28.8164848987747,418.0,0.1,3.0,2.0,5.5,6.66,0,Oats - Lupin - Pasture
82157,150.745576616231,-29.3385167931533,418.0,0.5,5.0,4.0,4.6,1.0,0,Oats - Lupin - Pasture
80179,153.426041912265,-28.6162519914571,418.0,0.1,3.0,3.0,5.49,4.92,0,Oats - Lupin - Pasture
81835,145.046618405151,-35.3835377478547,95.0,0.5,2.0,1.0,7.4,0.82,1,Durum Wheat - Lentil - Barley
89654,147.159619741936,-35.6025083049823,363.0,0.5,4.0,2.0,5.1,2.84,0,Oats - Lupin - Pasture
80244,153.522599822865,-28.753220523083,363.0,0.1,3.0,2.0,5.66,6.5,0,Oats - Lupin - Pasture
80243,153.527261531535,-28.6983957621063,363.0,0.1,3.0,2.0,5.42,5.22,0,Oats - Lupin - Pasture
80204,153.411543085628,-28.8192242717545,695.0,0.1,3.0,2.0,6.17,6.6,1,Durum Wheat - Lentil - Barley
82140,149.856969442039,-35.4958527896343,695.0,0.5,3.0,2.0,4.3,1.09,0,Oats - Lupin - Pasture
81097,152.961235880048,-29.290979735234,65.0,0.5,3.0,2.0,4.6,2.92,0,Oats - Lupin - Pasture
82148,150.385843410569,-29.444293548514,331.0,0.5,4.0,3.0,6.1,3.84,1,Durum Wheat - Lentil - Barley
88971,149.909085683993,-28.8056342805213,187.0,0.5,4.0,3.0,5.5,1.07,0,Oats - Lupin - Pasture
81841,152.114018403199,-29.0209198898609,863.0,0.55,4.0,2.0,6.9,1.21,1,Durum Wheat - Lentil - Barley
80216,153.544561299479,-28.7100702627916,863.0,0.1,3.0,2.0,5.47,7.91,3,Wheat - Canola - Field Pea
81844,152.108406212164,-28.7586911268246,952.0,0.6,4.0,2.0,4.7,1.06,3,Wheat - Canola - Field Pea
80192,153.547953822643,-28.706843260195,952.0,0.1,3.0,2.0,5.045,3.485,3,Wheat - Canola - Field Pea
80264,153.423182729009,-28.8209573876501,136.0,0.1,3.0,3.0,5.39,5.91,0,Oats - Lupin - Pasture
88995,141.315249728714,-29.1801222530949,136.0,0.5,5.0,4.0,7.6,0.53,1,Durum Wheat - Lentil - Barley
80214,153.545112375686,-28.7097250502727,136.0,0.1,3.0,3.0,5.64,10.7,0,Oats - Lupin - Pasture
80260,153.402024693103,-28.8199931004626,136.0,0.1,3.0,2.0,5.69,7.44,0,Oats - Lupin - Pasture
80303,153.448256182758,-28.8123106987128,153.0,0.1,3.0,2.0,5.82,6.03,0,Oats - Lupin - Pasture
80626,153.399947437958,-28.815495251113,153.0,0.5,5.0,3.0,4.7,8.18,0,Oats - Lupin - Pasture
80161,153.376862239728,-28.8425135960349,153.0,0.1,4.0,3.0,5.050000000000001,5.234999999999999,0,Oats - Lupin - Pasture
81098,152.959763723683,-29.290573149046,72.0,0.5,3.0,2.0,5.4,2.29,0,Oats - Lupin - Pasture
80298,153.443852019118,-28.8080920223518,72.0,0.1,3.0,3.0,5.9,6.84,1,Durum Wheat - Lentil - Barley
80219,153.546541662116,-28.7089430360228,83.0,0.1,3.0,2.0,5.0,6.81,0,Oats - Lupin - Pasture
81105,153.009342029024,-29.3308869874017,83.0,0.5,3.0,4.0,4.2,1.21,0,Oats - Lupin - Pasture
101400,148.67304489,-35.6568741,1285.0,0.75,3.0,2.0,4.9,8.5,3,Wheat - Canola - Field Pea
80948,152.980100123358,-28.6900792023873,45.0,0.56,3.0,1.0,5.5,5.58,0,Oats - Lupin - Pasture
80301,153.445198083405,-28.8089360412405,45.0,0.1,3.0,2.0,5.47,4.96,0,Oats - Lupin - Pasture
80270,153.423278511182,-28.8218326166007,45.0,0.1,3.0,2.0,5.12,4.19,0,Oats - Lupin - Pasture
80246,153.523130442348,-28.7528213220976,45.0,0.2,3.0,2.0,5.62,11.6,0,Oats - Lupin - Pasture
80230,153.491673137979,-28.7675436641506,319.0,0.1,3.0,2.0,5.07,6.3,0,Oats - Lupin - Pasture
80186,153.430008723517,-28.625771279642,319.0,0.1,3.0,2.0,4.91,6.2,0,Oats - Lupin - Pasture
82151,150.366404828249,-29.4443702955411,319.0,0.5,4.0,3.0,5.3,0.77,0,Oats - Lupin - Pasture
31605,152.981550860295,-29.1122572317268,35.0,0.8,3.0,2.0,5.1,1.03,0,Oats - Lupin - Pasture
81108,153.119781030688,-28.8452795000362,15.0,0.5,3.0,2.0,5.2,5.75,0,Oats - Lupin - Pasture
80173,153.422696388099,-28.5905553751744,15.0,0.1,3.0,2.0,5.33,6.39,0,Oats - Lupin - Pasture
80209,153.542763118335,-28.663159465131,15.0,0.1,3.0,2.0,4.82,5.32,0,Oats - Lupin - Pasture
80184,153.419957225923,-28.6346756795549,360.0,0.1,3.0,2.0,4.75,4.76,0,Oats - Lupin - Pasture
32840,152.767604523112,-29.0748979034837,360.0,0.7,3.0,2.0,4.7,2.36,0,Oats - Lupin - Pasture
88966,150.165325886436,-29.0143486582607,239.0,0.5,4.0,3.0,6.1,1.12,1,Durum Wheat - Lentil - Barley
82145,150.927233296005,-29.6408482636836,672.0,0.5,4.0,3.0,5.4,1.61,0,Oats - Lupin - Pasture
32844,152.756825157671,-29.0755828198908,490.0,1.1,4.0,3.0,4.7,2.1,0,Oats - Lupin - Pasture
80175,153.421949880351,-28.5905667257127,490.0,0.1,3.0,2.0,4.81,5.92,0,Oats - Lupin - Pasture
82155,150.745186519933,-29.3379959538746,413.0,0.4,5.0,4.0,4.5,0.76,0,Oats - Lupin - Pasture
80233,153.487916710283,-28.7638024213414,413.0,1.0,3.0,2.0,4.88,5.83,0,Oats - Lupin - Pasture
80174,153.423956435845,-28.5910930257347,250.0,0.1,3.0,1.0,5.46,6.67,0,Oats - Lupin - Pasture
32839,152.777588642287,-29.0712864347043,250.0,0.35,3.0,3.0,5.08,4.9,0,Oats - Lupin - Pasture
80633,152.956865077214,-28.8099701668844,34.0,0.5,3.0,1.0,4.7,3.13,0,Oats - Lupin - Pasture
80232,153.487906676785,-28.7638475881123,34.0,0.1,3.0,2.0,6.16,6.02,1,Durum Wheat - Lentil - Barley
80625,153.460995094209,-28.8542388562728,106.0,0.54,5.0,3.0,5.9,6.92,1,Durum Wheat - Lentil - Barley
80189,153.431073331661,-28.6284396912353,106.0,0.1,3.0,2.0,4.94,6.6,0,Oats - Lupin - Pasture
